ZipCode,City,StateCode,Zone,DeliveryDays
Postal Code,Place Name,State Abbreviation,,
02744,New Bedford,MA,Eastern,2
02745,New Bedford,MA,Eastern,2
02746,New Bedford,MA,Eastern,2
02747,North Dartmouth,MA,Eastern,2
02748,South Dartmouth,MA,Eastern,2
02754,North Dighton,MA,Eastern,2
02760,North Attleboro,MA,Eastern,2
02761,North Attleboro,MA,Eastern,2
02762,Plainville,MA,Eastern,2
02763,Attleboro Falls,MA,Eastern,2
02764,North Dighton,MA,Eastern,2
02766,Norton,MA,Eastern,2
02767,Raynham,MA,Eastern,2
02768,Raynham Center,MA,Eastern,2
02769,Rehoboth,MA,Eastern,2
02770,Rochester,MA,Eastern,2
02771,Seekonk,MA,Eastern,2
02777,Swansea,MA,Eastern,2
02779,Berkley,MA,Eastern,2
02780,Taunton,MA,Eastern,2
02783,Taunton,MA,Eastern,2
02790,Westport,MA,Eastern,2
02791,Westport Point,MA,Eastern,2
02801,Adamsville,RI,Eastern,2
02802,Albion,RI,Eastern,2
02804,Ashaway,RI,Eastern,2
02806,Barrington,RI,Eastern,2
02807,Block Island,RI,Eastern,2
02808,Bradford,RI,Eastern,2
02809,Bristol,RI,Eastern,2
02812,Carolina,RI,Eastern,2
02813,Charlestown,RI,Eastern,2
02814,Chepachet,RI,Eastern,2
02815,Clayville,RI,Eastern,2
02816,Coventry,RI,Eastern,2
02817,West Greenwich,RI,Eastern,2
02818,East Greenwich,RI,Eastern,2
02822,Exeter,RI,Eastern,2
02823,Fiskeville,RI,Eastern,2
02824,Forestdale,RI,Eastern,2
02825,Foster,RI,Eastern,2
02826,Glendale,RI,Eastern,2
02827,Greene,RI,Eastern,2
02828,Greenville,RI,Eastern,2
02829,Harmony,RI,Eastern,2
02830,Harrisville,RI,Eastern,2
02831,Hope,RI,Eastern,2
02832,Hope Valley,RI,Eastern,2
02833,Hopkinton,RI,Eastern,2
02835,Jamestown,RI,Eastern,2
02836,Kenyon,RI,Eastern,2
02837,Little Compton,RI,Eastern,2
02838,Manville,RI,Eastern,2
02839,Mapleville,RI,Eastern,2
02840,Newport,RI,Eastern,2
02841,Newport,RI,Eastern,2
02842,Middletown,RI,Eastern,2
02852,North Kingstown,RI,Eastern,2
02854,North Kingstown,RI,Eastern,2
02857,North Scituate,RI,Eastern,2
02858,Oakland,RI,Eastern,2
02859,Pascoag,RI,Eastern,2
02860,Pawtucket,RI,Eastern,2
02861,Pawtucket,RI,Eastern,2
02862,Pawtucket,RI,Eastern,2
02863,Central Falls,RI,Eastern,2
02864,Cumberland,RI,Eastern,2
02865,Lincoln,RI,Eastern,2
02871,Portsmouth,RI,Eastern,2
02872,Prudence Island,RI,Eastern,2
02873,Rockville,RI,Eastern,2
02874,Saunderstown,RI,Eastern,2
02875,Shannock,RI,Eastern,2
02876,Slatersville,RI,Eastern,2
02877,Slocum,RI,Eastern,2
02878,Tiverton,RI,Eastern,2
02879,Wakefield,RI,Eastern,2
02880,Wakefield,RI,Eastern,2
02881,Kingston,RI,Eastern,2
02882,Narragansett,RI,Eastern,2
02883,Peace Dale,RI,Eastern,2
02885,Warren,RI,Eastern,2
02886,Warwick,RI,Eastern,2
02887,Warwick,RI,Eastern,2
02888,Warwick,RI,Eastern,2
02889,Warwick,RI,Eastern,2
02891,Westerly,RI,Eastern,2
02892,West Kingston,RI,Eastern,2
02893,West Warwick,RI,Eastern,2
02894,Wood River Junction,RI,Eastern,2
02895,Woonsocket,RI,Eastern,2
02896,North Smithfield,RI,Eastern,2
02898,Wyoming,RI,Eastern,2
02901,Providence,RI,Eastern,2
02902,Providence,RI,Eastern,2
02903,Providence,RI,Eastern,2
02904,Providence,RI,Eastern,2
02905,Providence,RI,Eastern,2
02906,Providence,RI,Eastern,2
02907,Providence,RI,Eastern,2
02908,Providence,RI,Eastern,2
02909,Providence,RI,Eastern,2
02910,Cranston,RI,Eastern,2
02911,North Providence,RI,Eastern,2
02912,Providence,RI,Eastern,2
02914,East Providence,RI,Eastern,2
02915,Riverside,RI,Eastern,2
02916,Rumford,RI,Eastern,2
02917,Smithfield,RI,Eastern,2
02918,Providence,RI,Eastern,2
02919,Johnston,RI,Eastern,2
02920,Cranston,RI,Eastern,2
02921,Cranston,RI,Eastern,2
02940,Providence,RI,Eastern,2
03031,Amherst,NH,Eastern,2
03032,Auburn,NH,Eastern,2
03033,Brookline,NH,Eastern,2
03034,Candia,NH,Eastern,2
03036,Chester,NH,Eastern,2
03037,Deerfield,NH,Eastern,2
03038,Derry,NH,Eastern,2
03040,East Candia,NH,Eastern,2
03041,East Derry,NH,Eastern,2
03042,Epping,NH,Eastern,2
03043,Francestown,NH,Eastern,2
03044,Fremont,NH,Eastern,2
03045,Goffstown,NH,Eastern,2
03046,Dunbarton,NH,Eastern,2
03047,Greenfield,NH,Eastern,2
03048,Greenville,NH,Eastern,2
03049,Hollis,NH,Eastern,2
03051,Hudson,NH,Eastern,2
03052,Litchfield,NH,Eastern,2
03053,Londonderry,NH,Eastern,2
03054,Merrimack,NH,Eastern,2
03055,Milford,NH,Eastern,2
03057,Mont Vernon,NH,Eastern,2
03060,Nashua,NH,Eastern,2
03061,Nashua,NH,Eastern,2
03062,Nashua,NH,Eastern,2
03063,Nashua,NH,Eastern,2
03064,Nashua,NH,Eastern,2
03070,New Boston,NH,Eastern,2
03071,New Ipswich,NH,Eastern,2
03073,North Salem,NH,Eastern,2
03076,Pelham,NH,Eastern,2
03077,Raymond,NH,Eastern,2
03079,Salem,NH,Eastern,2
03082,Lyndeborough,NH,Eastern,2
03084,Temple,NH,Eastern,2
03086,Wilton,NH,Eastern,2
03087,Windham,NH,Eastern,2
03101,Manchester,NH,Eastern,2
03102,Manchester,NH,Eastern,2
03103,Manchester,NH,Eastern,2
03104,Manchester,NH,Eastern,2
03105,Manchester,NH,Eastern,2
03106,Hooksett,NH,Eastern,2
03107,Manchester,NH,Eastern,2
03108,Manchester,NH,Eastern,2
03109,Manchester,NH,Eastern,2
03110,Bedford,NH,Eastern,2
03111,Manchester,NH,Eastern,2
03215,Waterville Valley,NH,Eastern,2
03216,Andover,NH,Eastern,2
03217,Ashland,NH,Eastern,2
03218,Barnstead,NH,Eastern,2
03220,Belmont,NH,Eastern,2
03221,Bradford,NH,Eastern,2
03222,Bristol,NH,Eastern,2
03223,Campton,NH,Eastern,2
03224,Canterbury,NH,Eastern,2
03225,Center Barnstead,NH,Eastern,2
03226,Center Harbor,NH,Eastern,2
03227,Center Sandwich,NH,Eastern,2
03229,Contoocook,NH,Eastern,2
03230,Danbury,NH,Eastern,2
03231,East Andover,NH,Eastern,2
03232,East Hebron,NH,Eastern,2
03233,Elkins,NH,Eastern,2
03234,Epsom,NH,Eastern,2
03235,Franklin,NH,Eastern,2
03237,Gilmanton,NH,Eastern,2
03238,Glencliff,NH,Eastern,2
03240,Grafton,NH,Eastern,2
03241,Hebron,NH,Eastern,2
03242,Henniker,NH,Eastern,2
03243,Hill,NH,Eastern,2
03244,Hillsboro,NH,Eastern,2
03245,Holderness,NH,Eastern,2
03246,Laconia,NH,Eastern,2
03247,Laconia,NH,Eastern,2
03249,Gilford,NH,Eastern,2
03251,Lincoln,NH,Eastern,2
03252,Lochmere,NH,Eastern,2
03253,Meredith,NH,Eastern,2
03254,Moultonborough,NH,Eastern,2
03255,Newbury,NH,Eastern,2
03256,New Hampton,NH,Eastern,2
03257,New London,NH,Eastern,2
03258,Chichester,NH,Eastern,2
03259,North Sandwich,NH,Eastern,2
03260,North Sutton,NH,Eastern,2
03261,Northwood,NH,Eastern,2
03262,North Woodstock,NH,Eastern,2
03263,Pittsfield,NH,Eastern,2
03264,Plymouth,NH,Eastern,2
03265,Andover,NH,Eastern,2
03266,Rumney,NH,Eastern,2
03268,Salisbury,NH,Eastern,2
03269,Sanbornton,NH,Eastern,2
03272,South Newbury,NH,Eastern,2
03273,South Sutton,NH,Eastern,2
03274,Stinson Lake,NH,Eastern,2
03275,Suncook,NH,Eastern,2
03276,Tilton,NH,Eastern,2
03278,Warner,NH,Eastern,2
03279,Warren,NH,Eastern,2
03280,Washington,NH,Eastern,2
03281,Weare,NH,Eastern,2
03282,Wentworth,NH,Eastern,2
03284,Springfield,NH,Eastern,2
03285,Thornton,NH,Eastern,2
03287,Wilmot,NH,Eastern,2
03289,Winnisquam,NH,Eastern,2
03290,Nottingham,NH,Eastern,2
03291,West Nottingham,NH,Eastern,2
03293,Woodstock,NH,Eastern,2
03298,Tilton,NH,Eastern,2
03299,Tilton,NH,Eastern,2
03301,Concord,NH,Eastern,2
03302,Concord,NH,Eastern,2
03303,Concord,NH,Eastern,2
03304,Bow,NH,Eastern,2
03305,Concord,NH,Eastern,2
03306,Concord,NH,Eastern,2
03307,Loudon,NH,Eastern,2
03431,Keene,NH,Eastern,2
03435,Keene,NH,Eastern,2
03440,Antrim,NH,Eastern,2
03441,Ashuelot,NH,Eastern,2
03442,Bennington,NH,Eastern,2
03443,Chesterfield,NH,Eastern,2
03444,Dublin,NH,Eastern,2
03445,Sullivan,NH,Eastern,2
03446,Swanzey,NH,Eastern,2
03447,Fitzwilliam,NH,Eastern,2
03448,Gilsum,NH,Eastern,2
03449,Hancock,NH,Eastern,2
03450,Harrisville,NH,Eastern,2
03451,Hinsdale,NH,Eastern,2
03452,Jaffrey,NH,Eastern,2
03455,Marlborough,NH,Eastern,2
03456,Marlow,NH,Eastern,2
03457,Munsonville,NH,Eastern,2
03458,Peterborough,NH,Eastern,2
03461,Rindge,NH,Eastern,2
03462,Spofford,NH,Eastern,2
03464,Stoddard,NH,Eastern,2
03465,Troy,NH,Eastern,2
03466,West Chesterfield,NH,Eastern,2
03467,Westmoreland,NH,Eastern,2
03468,West Peterborough,NH,Eastern,2
03469,West Swanzey,NH,Eastern,2
03470,Winchester,NH,Eastern,2
03561,Littleton,NH,Eastern,2
03570,Berlin,NH,Eastern,2
03574,Bethlehem,NH,Eastern,2
03575,Bretton Woods,NH,Eastern,2
03576,Colebrook,NH,Eastern,2
03579,Errol,NH,Eastern,2
03580,Franconia,NH,Eastern,2
03581,Gorham,NH,Eastern,2
03582,Groveton,NH,Eastern,2
03583,Jefferson,NH,Eastern,2
03584,Lancaster,NH,Eastern,2
03585,Lisbon,NH,Eastern,2
03586,Sugar Hill,NH,Eastern,2
03587,Meadows,NH,Eastern,2
03588,Milan,NH,Eastern,2
03589,Mount Washington,NH,Eastern,2
03590,North Stratford,NH,Eastern,2
03592,Pittsburg,NH,Eastern,2
03593,Randolph,NH,Eastern,2
03595,Twin Mountain,NH,Eastern,2
03597,West Stewartstown,NH,Eastern,2
03598,Whitefield,NH,Eastern,2
03601,Acworth,NH,Eastern,2
03602,Alstead,NH,Eastern,2
03603,Charlestown,NH,Eastern,2
03604,Drewsville,NH,Eastern,2
03605,Lempster,NH,Eastern,2
03606,Lempster,NH,Eastern,2
03607,South Acworth,NH,Eastern,2
03608,Walpole,NH,Eastern,2
03609,North Walpole,NH,Eastern,2
03740,Bath,NH,Eastern,2
03741,Canaan,NH,Eastern,2
03743,Claremont,NH,Eastern,2
03745,Cornish,NH,Eastern,2
03746,Cornish Flat,NH,Eastern,2
03748,Enfield,NH,Eastern,2
03749,Enfield Center,NH,Eastern,2
03750,Etna,NH,Eastern,2
03751,Georges Mills,NH,Eastern,2
03752,Goshen,NH,Eastern,2
03753,Grantham,NH,Eastern,2
03754,Guild,NH,Eastern,2
03755,Hanover,NH,Eastern,2
03756,Lebanon,NH,Eastern,2
03765,Haverhill,NH,Eastern,2
03766,Lebanon,NH,Eastern,2
03768,Lyme,NH,Eastern,2
03769,Lyme Center,NH,Eastern,2
03770,Meriden,NH,Eastern,2
03771,Monroe,NH,Eastern,2
03772,Mount Sunapee,NH,Eastern,2
03773,Newport,NH,Eastern,2
03774,North Haverhill,NH,Eastern,2
03777,Orford,NH,Eastern,2
03779,Piermont,NH,Eastern,2
03780,Pike,NH,Eastern,2
03781,Plainfield,NH,Eastern,2
03782,Sunapee,NH,Eastern,2
03784,West Lebanon,NH,Eastern,2
03785,Woodsville,NH,Eastern,2
03801,Portsmouth,NH,Eastern,2
03802,Portsmouth,NH,Eastern,2
03803,Portsmouth,NH,Eastern,2
03804,Portsmouth,NH,Eastern,2
03805,Rollinsford,NH,Eastern,2
03809,Alton,NH,Eastern,2
03810,Alton Bay,NH,Eastern,2
03811,Atkinson,NH,Eastern,2
03812,Bartlett,NH,Eastern,2
03813,Center Conway,NH,Eastern,2
03814,Center Ossipee,NH,Eastern,2
03815,Center Strafford,NH,Eastern,2
03816,Center Tuftonboro,NH,Eastern,2
03817,Chocorua,NH,Eastern,2
03818,Conway,NH,Eastern,2
03819,Danville,NH,Eastern,2
03820,Dover,NH,Eastern,2
03821,Dover,NH,Eastern,2
03822,Dover,NH,Eastern,2
03823,Madbury,NH,Eastern,2
03824,Durham,NH,Eastern,2
03825,Barrington,NH,Eastern,2
03826,East Hampstead,NH,Eastern,2
03827,East Kingston,NH,Eastern,2
03830,East Wakefield,NH,Eastern,2
03832,Eaton Center,NH,Eastern,2
03833,Exeter,NH,Eastern,2
03835,Farmington,NH,Eastern,2
03836,Freedom,NH,Eastern,2
03837,Gilmanton Iron Works,NH,Eastern,2
03838,Glen,NH,Eastern,2
03839,Rochester,NH,Eastern,2
03840,Greenland,NH,Eastern,2
03841,Hampstead,NH,Eastern,2
03842,Hampton,NH,Eastern,2
03843,Hampton,NH,Eastern,2
03844,Hampton Falls,NH,Eastern,2
03845,Intervale,NH,Eastern,2
03846,Jackson,NH,Eastern,2
03847,Kearsarge,NH,Eastern,2
03848,Kingston,NH,Eastern,2
03849,Madison,NH,Eastern,2
03850,Melvin Village,NH,Eastern,2
03851,Milton,NH,Eastern,2
03852,Milton Mills,NH,Eastern,2
03853,Mirror Lake,NH,Eastern,2
03854,New Castle,NH,Eastern,2
03855,New Durham,NH,Eastern,2
03856,Newfields,NH,Eastern,2
03857,Newmarket,NH,Eastern,2
03858,Newton,NH,Eastern,2
03859,Newton Junction,NH,Eastern,2
03860,North Conway,NH,Eastern,2
03861,Lee,NH,Eastern,2
03862,North Hampton,NH,Eastern,2
03864,Ossipee,NH,Eastern,2
03865,Plaistow,NH,Eastern,2
03866,Rochester,NH,Eastern,2
03867,Rochester,NH,Eastern,2
03868,Rochester,NH,Eastern,2
03869,Rollinsford,NH,Eastern,2
03870,Rye,NH,Eastern,2
03871,Rye Beach,NH,Eastern,2
03872,Sanbornville,NH,Eastern,2
03873,Sandown,NH,Eastern,2
03874,Seabrook,NH,Eastern,2
03875,Silver Lake,NH,Eastern,2
03878,Somersworth,NH,Eastern,2
03882,South Effingham,NH,Eastern,2
03883,South Tamworth,NH,Eastern,2
03884,Strafford,NH,Eastern,2
03885,Stratham,NH,Eastern,2
03886,Tamworth,NH,Eastern,2
03887,Union,NH,Eastern,2
03890,West Ossipee,NH,Eastern,2
03894,Wolfeboro,NH,Eastern,2
03896,Wolfeboro Falls,NH,Eastern,2
03897,Wonalancet,NH,Eastern,2
03901,Berwick,ME,Eastern,2
03902,Cape Neddick,ME,Eastern,2
03903,Eliot,ME,Eastern,2
03904,Kittery,ME,Eastern,2
03905,Kittery Point,ME,Eastern,2
03906,North Berwick,ME,Eastern,2
03907,Ogunquit,ME,Eastern,2
03908,South Berwick,ME,Eastern,2
03909,York,ME,Eastern,2
03910,York Beach,ME,Eastern,2
03911,York Harbor,ME,Eastern,2
04001,Acton,ME,Eastern,2
04002,Alfred,ME,Eastern,2
04003,Bailey Island,ME,Eastern,2
04004,Bar Mills,ME,Eastern,2
04005,Biddeford,ME,Eastern,2
04006,Biddeford Pool,ME,Eastern,2
04007,Biddeford,ME,Eastern,2
04008,Bowdoinham,ME,Eastern,2
04009,Bridgton,ME,Eastern,2
04010,Brownfield,ME,Eastern,2
04011,Brunswick,ME,Eastern,2
04013,Bustins Island,ME,Eastern,2
04014,Cape Porpoise,ME,Eastern,2
04015,Casco,ME,Eastern,2
04016,Center Lovell,ME,Eastern,2
04017,Chebeague Island,ME,Eastern,2
04019,Cliff Island,ME,Eastern,2
04020,Cornish,ME,Eastern,2
04021,Cumberland Center,ME,Eastern,2
04022,Denmark,ME,Eastern,2
04024,East Baldwin,ME,Eastern,2
04027,Lebanon,ME,Eastern,2
04028,East Parsonfield,ME,Eastern,2
04029,Sebago,ME,Eastern,2
04030,East Waterboro,ME,Eastern,2
04032,Freeport,ME,Eastern,2
04033,Freeport,ME,Eastern,2
04034,Freeport,ME,Eastern,2
04037,Fryeburg,ME,Eastern,2
04038,Gorham,ME,Eastern,2
04039,Gray,ME,Eastern,2
04040,Harrison,ME,Eastern,2
04041,Hiram,ME,Eastern,2
04042,Hollis Center,ME,Eastern,2
04043,Kennebunk,ME,Eastern,2
04046,Kennebunkport,ME,Eastern,2
04047,Parsonsfield,ME,Eastern,2
04048,Limerick,ME,Eastern,2
04049,Limington,ME,Eastern,2
04050,Long Island,ME,Eastern,2
04051,Lovell,ME,Eastern,2
04053,Merepoint,ME,Eastern,2
04054,Moody,ME,Eastern,2
04055,Naples,ME,Eastern,2
04056,Newfield,ME,Eastern,2
04057,North Bridgton,ME,Eastern,2
04058,North Fryeburg,ME,Eastern,2
04060,North Shapleigh,ME,Eastern,2
04061,North Waterboro,ME,Eastern,2
04062,Windham,ME,Eastern,2
04063,Ocean Park,ME,Eastern,2
04064,Old Orchard Beach,ME,Eastern,2
04066,Orrs Island,ME,Eastern,2
04067,Pejepscot,ME,Eastern,2
04068,Porter,ME,Eastern,2
04069,Pownal,ME,Eastern,2
04070,Scarborough,ME,Eastern,2
04071,Raymond,ME,Eastern,2
04072,Saco,ME,Eastern,2
04073,Sanford,ME,Eastern,2
04074,Scarborough,ME,Eastern,2
04075,Sebago Lake,ME,Eastern,2
04076,Shapleigh,ME,Eastern,2
04077,South Casco,ME,Eastern,2
04078,South Freeport,ME,Eastern,2
04079,Harpswell,ME,Eastern,2
04080,South Hiram,ME,Eastern,2
04081,South Waterford,ME,Eastern,2
04082,South Windham,ME,Eastern,2
04083,Springvale,ME,Eastern,2
04084,Standish,ME,Eastern,2
04085,Steep Falls,ME,Eastern,2
04086,Topsham,ME,Eastern,2
04087,Waterboro,ME,Eastern,2
04088,Waterford,ME,Eastern,2
04090,Wells,ME,Eastern,2
04091,West Baldwin,ME,Eastern,2
04092,Westbrook,ME,Eastern,2
04093,West Buxton,ME,Eastern,2
04094,West Kennebunk,ME,Eastern,2
04095,West Newfield,ME,Eastern,2
04096,Yarmouth,ME,Eastern,2
04097,North Yarmouth,ME,Eastern,2
04098,Westbrook,ME,Eastern,2
04101,Portland,ME,Eastern,2
04102,Portland,ME,Eastern,2
04103,Portland,ME,Eastern,2
04104,Portland,ME,Eastern,2
04105,Falmouth,ME,Eastern,2
04106,South Portland,ME,Eastern,2
04107,Cape Elizabeth,ME,Eastern,2
04108,Peaks Island,ME,Eastern,2
04109,Portland,ME,Eastern,2
04110,Cumberland Foreside,ME,Eastern,2
04112,Portland,ME,Eastern,2
04116,South Portland,ME,Eastern,2
04122,Portland,ME,Eastern,2
04123,Portland,ME,Eastern,2
04124,Portland,ME,Eastern,2
04210,Auburn,ME,Eastern,2
04211,Auburn,ME,Eastern,2
04212,Auburn,ME,Eastern,2
04216,Andover,ME,Eastern,2
04217,Bethel,ME,Eastern,2
04219,Bryant Pond,ME,Eastern,2
04220,Buckfield,ME,Eastern,2
04221,Canton,ME,Eastern,2
04222,Durham,ME,Eastern,2
04223,Danville,ME,Eastern,2
04224,Dixfield,ME,Eastern,2
04225,Dryden,ME,Eastern,2
04226,East Andover,ME,Eastern,2
04227,East Dixfield,ME,Eastern,2
04228,East Livermore,ME,Eastern,2
04230,East Poland,ME,Eastern,2
04231,Stoneham,ME,Eastern,2
04233,East Waterford,ME,Eastern,2
04234,East Wilton,ME,Eastern,2
04235,Frye,ME,Eastern,2
04236,Greene,ME,Eastern,2
04237,Hanover,ME,Eastern,2
04238,Hebron,ME,Eastern,2
04239,Jay,ME,Eastern,2
04240,Lewiston,ME,Eastern,2
04241,Lewiston,ME,Eastern,2
04243,Lewiston,ME,Eastern,2
04250,Lisbon,ME,Eastern,2
04251,Lisbon Center,ME,Eastern,2
04252,Lisbon Falls,ME,Eastern,2
04253,Livermore,ME,Eastern,2
04254,Livermore Falls,ME,Eastern,2
04255,Locke Mills,ME,Eastern,2
04256,Mechanic Falls,ME,Eastern,2
04257,Mexico,ME,Eastern,2
04258,Minot,ME,Eastern,2
04259,Monmouth,ME,Eastern,2
04260,New Gloucester,ME,Eastern,2
04261,Newry,ME,Eastern,2
04262,North Jay,ME,Eastern,2
04263,Leeds,ME,Eastern,2
04265,North Monmouth,ME,Eastern,2
04266,North Turner,ME,Eastern,2
04267,North Waterford,ME,Eastern,2
04268,Norway,ME,Eastern,2
04270,Oxford,ME,Eastern,2
04271,Paris,ME,Eastern,2
04273,Poland,ME,Eastern,2
04274,Poland,ME,Eastern,2
04275,Roxbury,ME,Eastern,2
04276,Rumford,ME,Eastern,2
04278,Rumford Center,ME,Eastern,2
04279,Rumford Point,ME,Eastern,2
04280,Sabattus,ME,Eastern,2
04281,South Paris,ME,Eastern,2
04282,Turner,ME,Eastern,2
04283,Turner Center,ME,Eastern,2
04284,Wayne,ME,Eastern,2
04285,Weld,ME,Eastern,2
04286,West Bethel,ME,Eastern,2
04287,Bowdoin,ME,Eastern,2
04288,West Minot,ME,Eastern,2
04289,West Paris,ME,Eastern,2
04290,Peru,ME,Eastern,2
04291,West Poland,ME,Eastern,2
04292,Sumner,ME,Eastern,2
04294,Wilton,ME,Eastern,2
04330,Augusta,ME,Eastern,2
04332,Augusta,ME,Eastern,2
04333,Augusta,ME,Eastern,2
04336,Augusta,ME,Eastern,2
04338,Augusta,ME,Eastern,2
04341,Coopers Mills,ME,Eastern,2
04342,Dresden,ME,Eastern,2
04343,East Winthrop,ME,Eastern,2
04344,Farmingdale,ME,Eastern,2
04345,Gardiner,ME,Eastern,2
04346,Randolph,ME,Eastern,2
04347,Hallowell,ME,Eastern,2
04348,Jefferson,ME,Eastern,2
04349,Kents Hill,ME,Eastern,2
04350,Litchfield,ME,Eastern,2
04351,Manchester,ME,Eastern,2
04352,Mount Vernon,ME,Eastern,2
04353,Whitefield,ME,Eastern,2
04354,Palermo,ME,Eastern,2
04355,Readfield,ME,Eastern,2
04357,Richmond,ME,Eastern,2
04358,South China,ME,Eastern,2
04359,South Gardiner,ME,Eastern,2
04360,Vienna,ME,Eastern,2
04361,Weeks Mills,ME,Eastern,2
04363,Windsor,ME,Eastern,2
04364,Winthrop,ME,Eastern,2
04401,Bangor,ME,Eastern,2
04402,Bangor,ME,Eastern,2
04406,Abbot,ME,Eastern,2
04408,Aurora,ME,Eastern,2
04410,Bradford,ME,Eastern,2
04411,Bradley,ME,Eastern,2
04412,Brewer,ME,Eastern,2
04413,Brookton,ME,Eastern,2
04414,Brownville,ME,Eastern,2
04415,Brownville Junction,ME,Eastern,2
04416,Bucksport,ME,Eastern,2
04417,Burlington,ME,Eastern,2
04418,Cardville,ME,Eastern,2
04419,Carmel,ME,Eastern,2
04420,Castine,ME,Eastern,2
04421,Castine,ME,Eastern,2
04422,Charleston,ME,Eastern,2
04423,Costigan,ME,Eastern,2
04424,Danforth,ME,Eastern,2
04426,Dover Foxcroft,ME,Eastern,2
04427,Corinth,ME,Eastern,2
04428,Eddington,ME,Eastern,2
04429,Holden,ME,Eastern,2
04430,East Millinocket,ME,Eastern,2
04431,East Orland,ME,Eastern,2
04433,Enfield,ME,Eastern,2
04434,Etna,ME,Eastern,2
04435,Exeter,ME,Eastern,2
04438,Frankfort,ME,Eastern,2
04441,Greenville,ME,Eastern,2
04442,Greenville Junction,ME,Eastern,2
04443,Guilford,ME,Eastern,2
04444,Hampden,ME,Eastern,2
04446,Haynesville,ME,Eastern,2
04448,Howland,ME,Eastern,2
04449,Hudson,ME,Eastern,2
04450,Kenduskeag,ME,Eastern,2
04451,Kingman,ME,Eastern,2
04453,Lagrange,ME,Eastern,2
04454,Lambert Lake,ME,Eastern,2
04455,Lee,ME,Eastern,2
04456,Levant,ME,Eastern,2
04457,Lincoln,ME,Eastern,2
04458,Lincoln Center,ME,Eastern,2
04459,Mattawamkeag,ME,Eastern,2
04460,Medway,ME,Eastern,2
04461,Milford,ME,Eastern,2
04462,Millinocket,ME,Eastern,2
04463,Milo,ME,Eastern,2
04464,Monson,ME,Eastern,2
04467,Olamon,ME,Eastern,2
04468,Old Town,ME,Eastern,2
04469,Orono,ME,Eastern,2
04471,Orient,ME,Eastern,2
04472,Orland,ME,Eastern,2
04473,Orono,ME,Eastern,2
04474,Orrington,ME,Eastern,2
04475,Passadumkeag,ME,Eastern,2
04476,Penobscot,ME,Eastern,2
04478,Rockwood,ME,Eastern,2
04479,Sangerville,ME,Eastern,2
04481,Sebec,ME,Eastern,2
04482,Sebec Lake,ME,Eastern,2
04485,Shirley Mills,ME,Eastern,2
04487,Springfield,ME,Eastern,2
04488,Stetson,ME,Eastern,2
04489,Stillwater,ME,Eastern,2
04490,Topsfield,ME,Eastern,2
04491,Vanceboro,ME,Eastern,2
04492,Waite,ME,Eastern,2
04493,West Enfield,ME,Eastern,2
04495,Winn,ME,Eastern,2
04496,Winterport,ME,Eastern,2
04497,Wytopitlock,ME,Eastern,2
04530,Bath,ME,Eastern,2
04535,Alna,ME,Eastern,2
04536,Bayville,ME,Eastern,2
04537,Boothbay,ME,Eastern,2
04538,Boothbay Harbor,ME,Eastern,2
04539,Bristol,ME,Eastern,2
04541,Chamberlain,ME,Eastern,2
04543,Damariscotta,ME,Eastern,2
04544,East Boothbay,ME,Eastern,2
04547,Friendship,ME,Eastern,2
04548,Georgetown,ME,Eastern,2
04549,Isle Of Springs,ME,Eastern,2
04551,Bremen,ME,Eastern,2
04552,Newagen,ME,Eastern,2
04553,Newcastle,ME,Eastern,2
04554,New Harbor,ME,Eastern,2
04555,Nobleboro,ME,Eastern,2
04556,Edgecomb,ME,Eastern,2
04558,Pemaquid,ME,Eastern,2
04562,Phippsburg,ME,Eastern,2
04563,Cushing,ME,Eastern,2
04564,Round Pond,ME,Eastern,2
04565,Sebasco Estates,ME,Eastern,2
04567,Small Point,ME,Eastern,2
04568,South Bristol,ME,Eastern,2
04570,Squirrel Island,ME,Eastern,2
04571,Trevett,ME,Eastern,2
04572,Waldoboro,ME,Eastern,2
04573,Walpole,ME,Eastern,2
04574,Washington,ME,Eastern,2
04575,West Boothbay Harbor,ME,Eastern,2
04576,Southport,ME,Eastern,2
04578,Wiscasset,ME,Eastern,2
04579,Woolwich,ME,Eastern,2
04605,Ellsworth,ME,Eastern,2
04606,Addison,ME,Eastern,2
04607,Gouldsboro,ME,Eastern,2
04608,Atlantic,ME,Eastern,2
04609,Bar Harbor,ME,Eastern,2
04611,Beals,ME,Eastern,2
04612,Bernard,ME,Eastern,2
04613,Birch Harbor,ME,Eastern,2
04614,Blue Hill,ME,Eastern,2
04615,Blue Hill Falls,ME,Eastern,2
04616,Brooklin,ME,Eastern,2
04617,Brooksville,ME,Eastern,2
04618,Bucks Harbor,ME,Eastern,2
04619,Calais,ME,Eastern,2
04622,Cherryfield,ME,Eastern,2
04623,Columbia Falls,ME,Eastern,2
04624,Corea,ME,Eastern,2
04625,Cranberry Isles,ME,Eastern,2
04626,Cutler,ME,Eastern,2
04627,Deer Isle,ME,Eastern,2
04628,Dennysville,ME,Eastern,2
04629,East Blue Hill,ME,Eastern,2
04630,East Machias,ME,Eastern,2
04631,Eastport,ME,Eastern,2
04634,Franklin,ME,Eastern,2
04635,Frenchboro,ME,Eastern,2
04637,Grand Lake Stream,ME,Eastern,2
04638,Grove,ME,Eastern,2
04640,Hancock,ME,Eastern,2
04642,Harborside,ME,Eastern,2
